parameters:
environment,env_size,num_envs,discount,tau,lr,update_rate,batch_size,device
SingleSnake,10,1300,0.95,0.1,0.0005,10,400,cuda
DATA:
step,mean,median,min,max,std,raw data
100,0.67,0.0,0.0,4.0,0.83731717,0.0,2.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,4.0,1.0,0.0,1.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,3.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
200,4.58,4.0,0.0,16.0,3.8397393,4.0,10.0,12.0,1.0,6.0,2.0,4.0,0.0,1.0,6.0,8.0,9.0,0.0,3.0,7.0,0.0,1.0,9.0,0.0,1.0,8.0,5.0,9.0,11.0,4.0,1.0,4.0,2.0,8.0,4.0,10.0,6.0,4.0,0.0,4.0,1.0,1.0,0.0,1.0,3.0,8.0,0.0,2.0,1.0,6.0,8.0,6.0,5.0,3.0,3.0,0.0,11.0,4.0,1.0,10.0,5.0,1.0,0.0,4.0,0.0,12.0,4.0,10.0,9.0,0.0,7.0,0.0,3.0,0.0,2.0,1.0,13.0,2.0,2.0,2.0,13.0,7.0,0.0,6.0,6.0,10.0,8.0,0.0,16.0,0.0,10.0,6.0,8.0,0.0,8.0,4.0,6.0,2.0,4.0,5.0,6.0,4.0,2.0,10.0,2.0
300,4.67,4.0,0.0,13.0,3.611246,8.0,10.0,8.0,0.0,4.0,2.0,10.0,3.0,0.0,4.0,4.0,8.0,12.0,8.0,12.0,2.0,8.0,0.0,0.0,11.0,8.0,8.0,8.0,1.0,3.0,0.0,3.0,0.0,3.0,13.0,1.0,0.0,0.0,2.0,8.0,4.0,0.0,2.0,7.0,9.0,0.0,7.0,0.0,11.0,6.0,2.0,0.0,6.0,6.0,1.0,6.0,9.0,2.0,1.0,1.0,6.0,1.0,4.0,7.0,7.0,1.0,7.0,5.0,12.0,2.0,4.0,0.0,3.0,2.0,4.0,10.0,6.0,3.0,0.0,10.0,8.0,10.0,3.0,1.0,5.0,4.0,6.0,5.0,3.0,11.0,1.0,2.0,2.0,8.0,0.0,7.0,3.0,7.0,8.0,6.0,6.0,5.0,1.0,1.0,8.0
400,5.29,5.0,0.0,13.0,3.2009215,2.0,5.0,9.0,4.0,8.0,4.0,0.0,6.0,4.0,6.0,6.0,2.0,9.0,5.0,10.0,9.0,4.0,6.0,3.0,6.0,9.0,0.0,6.0,3.0,5.0,9.0,2.0,4.0,2.0,5.0,8.0,4.0,7.0,3.0,4.0,11.0,11.0,10.0,8.0,2.0,3.0,9.0,9.0,7.0,4.0,0.0,1.0,4.0,11.0,5.0,4.0,1.0,5.0,9.0,5.0,7.0,4.0,6.0,8.0,6.0,2.0,4.0,1.0,0.0,4.0,6.0,4.0,11.0,5.0,5.0,12.0,0.0,4.0,0.0,6.0,10.0,0.0,2.0,8.0,3.0,6.0,0.0,4.0,5.0,3.0,8.0,5.0,0.0,10.0,7.0,6.0,10.0,13.0,3.0,10.0,8.0,4.0,5.0,6.0,0.0
500,7.3,8.0,0.0,15.0,4.2130747,15.0,0.0,6.0,9.0,13.0,13.0,1.0,9.0,10.0,0.0,12.0,0.0,1.0,9.0,13.0,13.0,9.0,7.0,6.0,2.0,4.0,3.0,12.0,8.0,10.0,10.0,14.0,12.0,1.0,5.0,8.0,8.0,4.0,11.0,7.0,10.0,0.0,11.0,9.0,6.0,8.0,12.0,8.0,1.0,15.0,12.0,1.0,2.0,0.0,2.0,7.0,9.0,6.0,7.0,6.0,6.0,8.0,1.0,12.0,7.0,1.0,8.0,0.0,3.0,14.0,13.0,9.0,8.0,9.0,1.0,9.0,14.0,6.0,4.0,11.0,9.0,14.0,8.0,8.0,8.0,3.0,9.0,7.0,9.0,13.0,4.0,7.0,9.0,2.0,3.0,7.0,8.0,12.0,4.0,11.0,15.0,1.0,6.0,6.0,6.0
600,7.25,7.0,0.0,15.0,3.5365944,13.0,10.0,9.0,6.0,13.0,5.0,6.0,6.0,5.0,6.0,13.0,9.0,4.0,15.0,5.0,0.0,3.0,3.0,4.0,8.0,7.0,6.0,11.0,13.0,5.0,6.0,10.0,7.0,8.0,7.0,7.0,8.0,3.0,13.0,13.0,3.0,2.0,11.0,5.0,6.0,8.0,3.0,10.0,14.0,4.0,12.0,4.0,11.0,3.0,6.0,0.0,5.0,11.0,3.0,10.0,8.0,12.0,6.0,10.0,6.0,0.0,10.0,7.0,6.0,11.0,10.0,12.0,2.0,4.0,8.0,9.0,9.0,2.0,5.0,7.0,6.0,5.0,13.0,4.0,7.0,7.0,11.0,5.0,10.0,5.0,4.0,10.0,14.0,2.0,6.0,3.0,6.0,6.0,11.0,13.0,7.0,7.0,3.0,9.0,9.0
700,8.13,8.0,0.0,15.0,3.3485968,9.0,10.0,4.0,11.0,8.0,7.0,10.0,13.0,8.0,12.0,11.0,14.0,9.0,11.0,0.0,14.0,12.0,5.0,10.0,12.0,7.0,9.0,13.0,13.0,4.0,8.0,6.0,6.0,8.0,8.0,4.0,5.0,6.0,9.0,12.0,12.0,9.0,3.0,1.0,10.0,6.0,4.0,6.0,5.0,12.0,10.0,11.0,9.0,8.0,8.0,4.0,6.0,4.0,4.0,5.0,10.0,10.0,10.0,7.0,7.0,9.0,10.0,7.0,15.0,9.0,10.0,2.0,4.0,5.0,9.0,9.0,14.0,7.0,1.0,8.0,8.0,7.0,11.0,10.0,12.0,12.0,11.0,12.0,8.0,10.0,5.0,2.0,3.0,6.0,6.0,8.0,9.0,7.0,13.0,6.0,2.0,3.0,13.0,11.0,10.0
800,7.94,8.0,2.0,15.0,3.1171138,2.0,14.0,13.0,2.0,3.0,11.0,10.0,5.0,7.0,7.0,7.0,8.0,2.0,6.0,9.0,7.0,6.0,6.0,13.0,11.0,11.0,8.0,9.0,12.0,6.0,8.0,7.0,7.0,5.0,15.0,2.0,9.0,11.0,14.0,8.0,5.0,4.0,9.0,7.0,4.0,10.0,6.0,8.0,8.0,9.0,9.0,10.0,14.0,10.0,13.0,7.0,8.0,11.0,4.0,2.0,12.0,9.0,9.0,5.0,5.0,6.0,9.0,8.0,3.0,8.0,10.0,13.0,10.0,11.0,12.0,7.0,6.0,6.0,8.0,2.0,7.0,11.0,6.0,4.0,9.0,6.0,4.0,8.0,10.0,11.0,13.0,8.0,5.0,9.0,8.0,9.0,5.0,6.0,10.0,5.0,11.0,4.0,6.0,8.0,13.0
900,8.1,8.0,2.0,16.0,3.3896902,5.0,2.0,2.0,7.0,16.0,8.0,11.0,5.0,8.0,8.0,12.0,9.0,9.0,6.0,4.0,9.0,4.0,4.0,3.0,9.0,13.0,12.0,13.0,14.0,9.0,11.0,4.0,10.0,8.0,6.0,8.0,16.0,4.0,11.0,2.0,11.0,8.0,12.0,2.0,5.0,8.0,6.0,9.0,13.0,6.0,10.0,4.0,15.0,6.0,10.0,5.0,2.0,8.0,10.0,6.0,10.0,7.0,10.0,6.0,6.0,6.0,8.0,12.0,8.0,9.0,4.0,6.0,10.0,6.0,7.0,11.0,4.0,6.0,7.0,14.0,9.0,14.0,10.0,10.0,7.0,4.0,6.0,15.0,6.0,9.0,12.0,3.0,11.0,7.0,12.0,7.0,7.0,5.0,6.0,10.0,11.0,8.0,7.0,14.0,5.0
1000,7.67,8.0,2.0,13.0,3.0758903,9.0,7.0,11.0,12.0,8.0,4.0,2.0,8.0,13.0,13.0,10.0,4.0,5.0,12.0,10.0,9.0,4.0,9.0,5.0,2.0,9.0,10.0,4.0,5.0,12.0,12.0,8.0,12.0,12.0,5.0,4.0,7.0,2.0,5.0,11.0,3.0,8.0,9.0,6.0,10.0,9.0,6.0,4.0,12.0,7.0,7.0,4.0,5.0,2.0,4.0,6.0,7.0,8.0,8.0,10.0,9.0,7.0,6.0,8.0,8.0,11.0,12.0,11.0,9.0,13.0,11.0,10.0,5.0,11.0,7.0,9.0,12.0,12.0,4.0,11.0,8.0,3.0,8.0,10.0,2.0,6.0,4.0,4.0,11.0,4.0,4.0,12.0,7.0,6.0,8.0,11.0,4.0,5.0,11.0,8.0,7.0,5.0,5.0,9.0,9.0
